gsis_id,start_time,week,day_of_week,season_year,season_type,finished,home_team,home_score,home_score_q1,home_score_q2,home_score_q3,home_score_q4,home_score_q5,home_turnovers,away_team,away_score,away_score_q1,away_score_q2,away_score_q3,away_score_q4,away_score_q5,away_turnovers,drive_id,start_field,start_time,end_field,end_time,pos_team,pos_time,first_downs,result,penalty_yards,yards_gained,play_count,play_id,pos_team,time,yardline,down,yards_to_go,description,note,first_down,fourth_down_att,fourth_down_conv,fourth_down_failed,passing_first_down,penalty,penalty_first_down,penalty_yds,rushing_first_down,third_down_att,third_down_conv,third_down_failed,timeout,xp_aborted,player_id,full_name,first_name,last_name,team,position,profile_id,profile_url,uniform_number,birthdate,college,height,weight,years_pro,status,team,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tkl,defense_tkl_loss,defense_tkl_loss_yds,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,kicking_all_yds,kicking_downed,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_i20,kicking_rec,kicking_rec_tds,kicking_tot,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_yds,kickret_fair,kickret_oob,kickret_ret,kickret_tds,kickret_touchback,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,punting_blk,punting_i20,punting_tot,punting_touchback,punting_yds,puntret_downed,puntret_fair,puntret_oob,puntret_tds,puntret_tot,puntret_touchback,puntret_yds,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_loss,rushing_loss_yds,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,1,(-8),"(Q1,0)",(-10),"(Q1,69)",HOU,-69,0,Punt,0,-2,5,128,HOU,"(Q1,56)",(-10),4,12,"(14:04) (Punt formation) S.Lechler punts 55 yards to MIA 5, Center-J.Weeks. J.Landry to MIA 12 for 7 yards (A.Dent).",PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0019714,Shane Lechler,Shane,Lechler,HOU,P,2504319,http://www.nfl.com/player/shanelechler/2504319/profile,9,27979,Texas A&M,74,237,16,Active,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,1,(-8),"(Q1,0)",(-10),"(Q1,69)",HOU,-69,0,Punt,0,-2,5,128,HOU,"(Q1,56)",(-10),4,12,"(14:04) (Punt formation) S.Lechler punts 55 yards to MIA 5, Center-J.Weeks. J.Landry to MIA 12 for 7 yards (A.Dent).",PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0028029,Akeem Dent,Akeem,Dent,HOU,ILB,2495276,http://www.nfl.com/player/akeemdent/2495276/profile,50,32047,Georgia,73,239,5,Active,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,1,(-8),"(Q1,0)",(-10),"(Q1,69)",HOU,-69,0,Punt,0,-2,5,128,HOU,"(Q1,56)",(-10),4,12,"(14:04) (Punt formation) S.Lechler punts 55 yards to MIA 5, Center-J.Weeks. J.Landry to MIA 12 for 7 yards (A.Dent).",PUNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0031382,Jarvis Landry,Jarvis,Landry,MIA,WR,2543488,http://www.nfl.com/player/jarvislandry/2543488/profile,14,33936,LSU,71,202,2,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,154,MIA,"(Q1,69)",(-38),1,10,(13:51) (Shotgun) R.Tannehill pass short right to L.Miller to MIA 13 for 1 yard (B.Cushing).,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0026991,Brian Cushing,Brian,Cushing,HOU,ILB,80421,http://www.nfl.com/player/briancushing/80421/profile,56,31801,USC,75,249,7,Active,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,154,MIA,"(Q1,69)",(-38),1,10,(13:51) (Shotgun) R.Tannehill pass short right to L.Miller to MIA 13 for 1 yard (B.Cushing).,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0029615,Lamar Miller,Lamar,Miller,MIA,RB,2533034,http://www.nfl.com/player/lamarmiller/2533034/profile,26,33353,Miami (Fla.),70,225,4,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,154,MIA,"(Q1,69)",(-38),1,10,(13:51) (Shotgun) R.Tannehill pass short right to L.Miller to MIA 13 for 1 yard (B.Cushing).,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0029701,Ryan Tannehill,Ryan,Tannehill,MIA,QB,2532956,http://www.nfl.com/player/ryantannehill/2532956/profile,17,32351,Texas A&M,76,220,4,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,178,MIA,"(Q1,104)",(-37),2,9,(13:16) (Shotgun) R.Tannehill pass short left to J.Landry ran ob at MIA 22 for 9 yards (A.Hal).,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,00-0029701,Ryan Tannehill,Ryan,Tannehill,MIA,QB,2532956,http://www.nfl.com/player/ryantannehill/2532956/profile,17,32351,Texas A&M,76,220,4,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,178,MIA,"(Q1,104)",(-37),2,9,(13:16) (Shotgun) R.Tannehill pass short left to J.Landry ran ob at MIA 22 for 9 yards (A.Hal).,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,00-0031087,Andre Hal,Andre,Hal,HOU,SS,2543874,http://www.nfl.com/player/andrehal/2543874/profile,29,33754,Vanderbilt,70,188,2,Active,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,178,MIA,"(Q1,104)",(-37),2,9,(13:16) (Shotgun) R.Tannehill pass short left to J.Landry ran ob at MIA 22 for 9 yards (A.Hal).,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,00-0031382,Jarvis Landry,Jarvis,Landry,MIA,WR,2543488,http://www.nfl.com/player/jarvislandry/2543488/profile,14,33936,LSU,71,202,2,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,9,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,207,MIA,"(Q1,136)",(-28),1,10,(12:44) L.Miller up the middle to MIA 35 for 13 yards (J.Clowney; R.Moore).,NULL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0027983,Rahim Moore,Rahim,Moore,HOU,FS,2495503,http://www.nfl.com/player/rahimmoore/2495503/profile,26,32915,UCLA,73,195,5,Active,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,207,MIA,"(Q1,136)",(-28),1,10,(12:44) L.Miller up the middle to MIA 35 for 13 yards (J.Clowney; R.Moore).,NULL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0029615,Lamar Miller,Lamar,Miller,MIA,RB,2533034,http://www.nfl.com/player/lamarmiller/2533034/profile,26,33353,Miami (Fla.),70,225,4,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,207,MIA,"(Q1,136)",(-28),1,10,(12:44) L.Miller up the middle to MIA 35 for 13 yards (J.Clowney; R.Moore).,NULL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0031364,Jadeveon Clowney,Jadeveon,Clowney,HOU,OLB,2543456,http://www.nfl.com/player/jadeveonclowney/2543456/profile,90,34014,South Carolina,77,266,2,Active,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015102502,42302.54167,7,Sunday,2015,Regular,TRUE,MIA,44,21,20,0,3,0,3,HOU,26,0,0,13,13,0,0,2,(-38),"(Q1,69)",(-3),"(Q1,243)",MIA,-174,4,Touchdown,0,88,7,229,MIA,"(Q1,173)",(-15),1,10,(12:07) (Shotgun) R.Tannehill pass short right to J.Landry to MIA 40 for 5 yards (A.Hal).,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0029701,Ryan Tannehill,Ryan,Tannehill,MIA,QB,2532956,http://www.nfl.com/player/ryantannehill/2532956/profile,17,32351,Texas A&M,76,220,4,Active,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
